,Unnamed: 0,CASENUM,non_motorist,CASENUM_VEH_NO,distraction,region,weight,person involved,age,sex,alcohol,dow,hr,interstate hwy,population class,collision,injury,min,month,specific location,relation to road,intersection type,work zone,year,speed,speed limit,crash type,make,lanes,vehicle occupants,area of impact,distracted_binary
104,104,201010426177.0,0,201010426177.02.0,0.0,1.0,53.887,1.0,25_34,F,95.0,5.0,afternoon,0.0,8.0,rear_end,possible,41.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,29.0,49.0,2.0,1,32.0,0
105,105,201010426178.0,0,201010426178.01.0,0.0,1.0,57.523999999999994,1.0,45_64,M,95.0,1.0,afternoon,0.0,1.0,head_on,incap,22.0,1.0,2.0,roadway,3.0,0.0,2010.0,998.0,N/R,50.0,12.0,2.0,1,55.0,0
106,106,201010426178.0,0,201010426178.02.0,0.0,1.0,57.523999999999994,1.0,15_24,M,95.0,1.0,afternoon,0.0,1.0,head_on,incap,22.0,1.0,2.0,roadway,3.0,0.0,2010.0,998.0,N/R,51.0,21.0,2.0,2,32.0,0
107,107,201010426180.0,0,201010426180.01.0,0.0,1.0,57.523999999999994,1.0,35_44,F,95.0,1.0,afternoon_rush,0.0,1.0,not_motor_vehicle,incap,16.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,7.0,7.0,2.0,4,55.0,0
108,108,201010426181.0,0,201010426181.01.0,0.0,1.0,107.773,1.0,15_24,F,95.0,4.0,morning_rush,1.0,8.0,head_on,none,45.0,1.0,5.0,roadway,2.0,0.0,2010.0,998.0,N/R,69.0,24.0,8.0,1,32.0,0
109,109,201010426181.0,0,201010426181.02.0,0.0,1.0,107.773,1.0,45_64,M,95.0,4.0,morning_rush,1.0,8.0,head_on,none,45.0,1.0,5.0,roadway,2.0,0.0,2010.0,998.0,N/R,68.0,37.0,2.0,1,32.0,0
110,110,201010426183.0,0,201010426183.01.0,0.0,1.0,53.887,1.0,45_64,F,95.0,4.0,morning_rush,0.0,8.0,rear_end,non_incap,35.0,1.0,1.0,roadway,0.0,0.0,2010.0,0.0,N/R,21.0,22.0,2.0,1,26.0,0
111,111,201010426183.0,0,201010426183.02.0,97.0,1.0,53.887,1.0,15_24,F,95.0,4.0,morning_rush,0.0,8.0,rear_end,non_incap,35.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,20.0,49.0,2.0,1,26.0,1
112,112,201010426185.0,0,201010426185.01.0,0.0,1.0,287.619,1.0,15_24,M,95.0,1.0,afternoon_rush,0.0,1.0,not_motor_vehicle,none,59.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,7.0,20.0,2.0,2,55.0,0
113,113,201010426187.0,0,201010426187.01.0,0.0,1.0,115.04700000000001,1.0,15_24,F,95.0,1.0,afternoon_rush,0.0,1.0,not_motor_vehicle,none,30.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,2.0,22.0,2.0,1,55.0,0
114,114,201010426190.0,0,201010426190.01.0,0.0,1.0,115.04700000000001,1.0,15_24,F,95.0,5.0,morning_rush,0.0,1.0,not_motor_vehicle,possible,9.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,7.0,37.0,2.0,1,55.0,0
115,115,201010426192.0,0,201010426192.01.0,97.0,1.0,115.04700000000001,1.0,15_24,M,95.0,2.0,afternoon,0.0,1.0,rear_end,possible,30.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,no_limit,20.0,7.0,8.0,1,32.0,1
116,116,201010426192.0,0,201010426192.02.0,0.0,1.0,115.04700000000001,1.0,45_64,M,95.0,2.0,afternoon,0.0,1.0,rear_end,possible,30.0,1.0,1.0,roadway,0.0,0.0,2010.0,0.0,no_limit,21.0,12.0,8.0,1,32.0,0
117,117,201010426192.0,0,201010426192.03.0,0.0,1.0,115.04700000000001,1.0,35_44,M,95.0,2.0,afternoon,0.0,1.0,rear_end,possible,30.0,1.0,1.0,roadway,0.0,0.0,2010.0,0.0,no_limit,98.0,51.0,8.0,1,32.0,0
118,118,201010426192.0,0,201010426192.04.0,0.0,1.0,115.04700000000001,1.0,over_65,M,95.0,2.0,afternoon,0.0,1.0,rear_end,possible,30.0,1.0,1.0,roadway,0.0,0.0,2010.0,0.0,no_limit,98.0,23.0,8.0,1,32.0,0
119,119,201010426194.0,0,201010426194.01.0,0.0,1.0,269.56,1.0,25_34,M,95.0,7.0,afternoon,0.0,1.0,angle,none,57.0,1.0,8.0,roadway,0.0,0.0,2010.0,998.0,N/R,84.0,37.0,2.0,1,55.0,0
120,120,201010426194.0,0,201010426194.02.0,0.0,1.0,269.56,1.0,25_34,M,95.0,7.0,afternoon,0.0,1.0,angle,none,57.0,1.0,8.0,roadway,0.0,0.0,2010.0,998.0,N/R,84.0,49.0,2.0,1,23.0,0
121,121,201010426197.0,0,201010426197.01.0,0.0,1.0,57.523999999999994,1.0,15_24,M,95.0,5.0,afternoon_rush,0.0,1.0,rear_end,possible,5.0,1.0,3.0,roadway,2.0,0.0,2010.0,998.0,N/R,20.0,2.0,2.0,1,32.0,0
122,122,201010426197.0,0,201010426197.02.0,0.0,1.0,57.523999999999994,1.0,45_64,F,95.0,5.0,afternoon_rush,0.0,1.0,rear_end,possible,5.0,1.0,3.0,roadway,2.0,0.0,2010.0,0.0,N/R,21.0,20.0,2.0,3,32.0,0
123,123,201010426198.0,0,201010426198.01.0,0.0,1.0,269.56,1.0,25_34,M,95.0,7.0,late_night,0.0,1.0,not_motor_vehicle,none,20.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,6.0,20.0,8.0,1,55.0,0
124,124,201010426200.0,0,201010426200.01.0,0.0,1.0,89.853,1.0,over_65,F,95.0,1.0,afternoon,0.0,1.0,not_motor_vehicle,possible,0.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,2.0,18.0,8.0,1,32.0,0
125,125,201010426201.0,0,201010426201.01.0,0.0,1.0,57.523999999999994,1.0,over_65,F,95.0,4.0,afternoon,0.0,1.0,rear_end,possible,19.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,20.0,35.0,2.0,1,32.0,0
126,126,201010426201.0,0,201010426201.02.0,0.0,1.0,57.523999999999994,1.0,over_65,M,95.0,4.0,afternoon,0.0,1.0,rear_end,possible,19.0,1.0,1.0,roadway,0.0,0.0,2010.0,0.0,N/R,21.0,18.0,2.0,1,32.0,0
127,127,201010426203.0,0,201010426203.01.0,0.0,1.0,57.523999999999994,1.0,15_24,F,95.0,4.0,morning_rush,0.0,1.0,not_motor_vehicle,possible,56.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,2.0,19.0,9.0,1,22.0,0
128,128,201010426204.0,0,201010426204.01.0,0.0,1.0,89.853,1.0,25_34,F,95.0,5.0,morning_rush,0.0,1.0,not_motor_vehicle,none,9.0,1.0,1.0,median,0.0,0.0,2010.0,998.0,N/R,7.0,13.0,2.0,1,55.0,0
129,129,201010426207.0,0,201010426207.01.0,0.0,1.0,115.04700000000001,1.0,15_24,M,95.0,3.0,late_night,0.0,1.0,not_motor_vehicle,none,55.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,2.0,22.0,2.0,1,32.0,0
130,130,201010426208.0,0,201010426208.01.0,0.0,1.0,269.56,1.0,15_24,M,95.0,7.0,afternoon,0.0,1.0,rear_end,none,37.0,1.0,3.0,roadway,1.0,0.0,2010.0,0.0,no_limit,21.0,42.0,2.0,1,26.0,0
131,131,201010426208.0,0,201010426208.02.0,0.0,1.0,269.56,1.0,45_64,M,95.0,7.0,afternoon,0.0,1.0,rear_end,none,37.0,1.0,3.0,roadway,1.0,0.0,2010.0,998.0,no_limit,20.0,62.0,2.0,4,26.0,0
132,132,201010426209.0,0,201010426209.01.0,0.0,1.0,57.523999999999994,1.0,15_24,F,95.0,3.0,late_night,0.0,1.0,not_motor_vehicle,possible,55.0,1.0,1.0,outside_traffic,0.0,0.0,2010.0,998.0,N/R,2.0,20.0,2.0,1,32.0,0
133,133,201010426210.0,0,201010426210.01.0,0.0,1.0,89.853,1.0,25_34,F,95.0,1.0,afternoon_rush,0.0,1.0,not_motor_vehicle,none,19.0,1.0,1.0,outside_traffic,0.0,0.0,2010.0,998.0,N/R,2.0,20.0,9.0,1,32.0,0
134,134,201010426211.0,0,201010426211.01.0,0.0,1.0,57.523999999999994,1.0,45_64,F,99.0,1.0,morning_rush,0.0,1.0,not_motor_vehicle,possible,21.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,7.0,41.0,2.0,1,55.0,0
135,135,201010426213.0,0,201010426213.01.0,0.0,1.0,287.619,1.0,45_64,M,95.0,7.0,morning_rush,0.0,1.0,angle,none,50.0,1.0,2.0,roadway,1.0,0.0,2010.0,998.0,N/R,74.0,9.0,2.0,1,32.0,0
136,136,201010426213.0,0,201010426213.02.0,0.0,1.0,287.619,1.0,45_64,M,95.0,7.0,morning_rush,0.0,1.0,angle,none,50.0,1.0,2.0,roadway,1.0,0.0,2010.0,998.0,N/R,74.0,20.0,2.0,1,32.0,0
137,137,201010426216.0,0,201010426216.01.0,0.0,1.0,57.523999999999994,1.0,15_24,M,95.0,6.0,morning_rush,0.0,1.0,not_motor_vehicle,possible,20.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,no_limit,2.0,12.0,2.0,2,32.0,0
138,138,201010426220.0,0,201010426220.01.0,0.0,1.0,115.04700000000001,1.0,45_64,M,95.0,1.0,afternoon,0.0,1.0,not_motor_vehicle,none,53.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,7.0,48.0,2.0,1,55.0,0
139,139,201010426221.0,0,201010426221.01.0,0.0,1.0,57.523999999999994,1.0,45_64,M,95.0,1.0,afternoon,0.0,1.0,not_motor_vehicle,possible,39.0,1.0,8.0,outside_traffic,0.0,0.0,2010.0,998.0,N/R,8.0,2.0,2.0,3,55.0,0
140,140,201010426224.0,0,201010426224.01.0,0.0,1.0,54.292,1.0,over_65,M,95.0,1.0,afternoon,0.0,1.0,not_motor_vehicle,possible,50.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,2.0,6.0,2.0,2,55.0,0
141,141,201010426227.0,0,201010426227.01.0,0.0,1.0,54.292,1.0,25_34,F,95.0,4.0,night,0.0,1.0,head_on,possible,58.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,50.0,49.0,2.0,2,55.0,0
142,142,201010426227.0,0,201010426227.02.0,0.0,1.0,54.292,1.0,15_24,M,95.0,4.0,night,0.0,1.0,head_on,possible,58.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,51.0,48.0,2.0,2,32.0,0
143,143,201010426231.0,0,201010426231.01.0,0.0,1.0,298.606,1.0,over_65,M,95.0,1.0,afternoon,0.0,1.0,angle,none,55.0,1.0,8.0,roadway,0.0,0.0,2010.0,998.0,N/R,83.0,48.0,8.0,1,21.0,0
144,144,201010426231.0,0,201010426231.02.0,0.0,1.0,298.606,1.0,25_34,F,95.0,1.0,afternoon,0.0,1.0,angle,none,55.0,1.0,8.0,roadway,0.0,0.0,2010.0,998.0,0.0,82.0,37.0,9.0,1,21.0,0
145,145,201010426236.0,0,201010426236.01.0,98.0,1.0,135.73,1.0,45_64,M,95.0,2.0,late_night,0.0,1.0,not_motor_vehicle,none,24.0,2.0,3.0,roadside,2.0,0.0,2010.0,998.0,N/R,6.0,99.0,9.0,1,55.0,1
146,146,201010426240.0,0,201010426240.01.0,0.0,1.0,269.434,1.0,45_64,M,95.0,7.0,afternoon,0.0,8.0,rear_end,possible,32.0,1.0,8.0,roadway,0.0,0.0,2010.0,998.0,N/R,29.0,49.0,2.0,3,26.0,0
147,147,201010426240.0,0,201010426240.02.0,0.0,1.0,269.434,1.0,25_34,F,95.0,7.0,afternoon,0.0,8.0,rear_end,possible,32.0,1.0,8.0,roadway,0.0,0.0,2010.0,998.0,N/R,28.0,37.0,2.0,1,26.0,0
148,148,201010426241.0,0,201010426241.01.0,0.0,1.0,107.773,1.0,15_24,F,95.0,7.0,morning_rush,0.0,8.0,not_motor_vehicle,possible,13.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,98.0,49.0,2.0,1,0.0,0
149,149,201010426244.0,0,201010426244.01.0,0.0,1.0,53.887,1.0,45_64,M,95.0,5.0,morning_rush,0.0,8.0,not_motor_vehicle,possible,45.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,3.0,53.0,2.0,1,55.0,0
150,150,201010426254.0,0,201010426254.01.0,0.0,1.0,135.73,1.0,45_64,F,95.0,5.0,afternoon,0.0,1.0,not_motor_vehicle,none,31.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,7.0,49.0,2.0,3,55.0,0
151,151,201010426255.0,0,201010426255.01.0,0.0,1.0,27.146,1.0,45_64,M,95.0,5.0,afternoon,0.0,1.0,angle,possible,40.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,65.0,84.0,8.0,1,30.0,0
152,152,201010426255.0,0,201010426255.02.0,0.0,1.0,27.146,1.0,45_64,F,95.0,5.0,afternoon,0.0,1.0,angle,possible,40.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,64.0,53.0,8.0,1,55.0,0
153,153,201010426256.0,0,201010426256.01.0,0.0,1.0,107.773,1.0,15_24,F,95.0,5.0,morning_rush,0.0,8.0,angle,none,55.0,1.0,2.0,roadway,1.0,0.0,2010.0,998.0,N/R,69.0,55.0,2.0,3,31.0,0
154,154,201010426256.0,0,201010426256.02.0,0.0,1.0,107.773,1.0,15_24,M,95.0,5.0,morning_rush,0.0,8.0,angle,none,55.0,1.0,2.0,roadway,1.0,0.0,2010.0,998.0,N/R,68.0,12.0,2.0,2,31.0,0
155,155,201010426262.0,0,201010426262.01.0,0.0,1.0,53.887,1.0,45_64,F,95.0,1.0,afternoon,0.0,8.0,angle,incap,0.0,1.0,2.0,roadway,1.0,0.0,2010.0,998.0,N/R,76.0,24.0,2.0,1,22.0,0
156,156,201010426262.0,0,201010426262.02.0,0.0,1.0,53.887,1.0,15_24,M,95.0,1.0,afternoon,0.0,8.0,angle,incap,0.0,1.0,2.0,roadway,1.0,0.0,2010.0,998.0,N/R,77.0,30.0,2.0,1,22.0,0
157,157,201010426263.0,0,201010426263.01.0,9.0,1.0,295.682,1.0,45_64,M,95.0,4.0,afternoon,0.0,3.0,not_motor_vehicle,none,55.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,no_limit,2.0,55.0,2.0,1,55.0,1
158,158,201010426264.0,0,201010426264.01.0,0.0,1.0,147.841,1.0,15_24,M,95.0,5.0,late_night,0.0,3.0,not_motor_vehicle,none,5.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,13.0,9.0,9.0,2,21.0,0
159,159,201010426271.0,0,201010426271.01.0,0.0,1.0,295.682,1.0,35_44,M,95.0,5.0,morning_rush,0.0,3.0,not_motor_vehicle,none,23.0,1.0,3.0,N/R,9.0,0.0,2010.0,998.0,N/R,99.0,12.0,8.0,1,22.0,0
160,160,201010426272.0,0,201010426272.01.0,0.0,1.0,49.28,1.0,25_34,M,95.0,5.0,morning_rush,0.0,3.0,not_motor_vehicle,none,37.0,1.0,2.0,roadway,2.0,0.0,2010.0,998.0,N/R,98.0,30.0,8.0,1,32.0,0
161,161,201010426276.0,0,201010426276.01.0,0.0,1.0,147.841,1.0,25_34,M,95.0,5.0,morning_rush,0.0,3.0,not_motor_vehicle,none,40.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,2.0,18.0,2.0,1,55.0,0
162,162,201010426282.0,0,201010426282.01.0,0.0,1.0,49.28,1.0,15_24,F,95.0,1.0,afternoon,0.0,3.0,not_motor_vehicle,possible,20.0,1.0,1.0,outside_traffic,0.0,0.0,2010.0,998.0,N/R,2.0,24.0,9.0,2,55.0,0
163,163,201010426283.0,0,201010426283.01.0,0.0,1.0,295.682,1.0,25_34,M,99.0,1.0,afternoon_rush,0.0,3.0,not_motor_vehicle,none,22.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,2.0,55.0,2.0,1,55.0,0
164,164,201010426284.0,0,201010426284.01.0,0.0,1.0,49.28,1.0,15_24,F,95.0,1.0,afternoon_rush,0.0,3.0,not_motor_vehicle,possible,15.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,7.0,12.0,9.0,1,55.0,0
165,165,201010426285.0,0,201010426285.01.0,0.0,1.0,147.841,1.0,15_24,M,95.0,1.0,afternoon,0.0,3.0,not_motor_vehicle,none,45.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,2.0,49.0,9.0,1,55.0,0
166,166,201010426290.0,0,201010426290.01.0,0.0,1.0,147.841,1.0,35_44,M,95.0,1.0,afternoon,0.0,3.0,not_motor_vehicle,none,22.0,1.0,1.0,outside_traffic,0.0,0.0,2010.0,998.0,N/R,2.0,12.0,2.0,2,55.0,0
167,167,201010426291.0,0,201010426291.01.0,0.0,1.0,49.28,1.0,35_44,F,95.0,1.0,afternoon,0.0,3.0,not_motor_vehicle,possible,39.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,no_limit,2.0,9.0,2.0,5,55.0,0
168,168,201010426292.0,0,201010426292.01.0,0.0,1.0,49.28,1.0,35_44,M,95.0,7.0,morning_rush,0.0,3.0,angle,incap,50.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,64.0,20.0,2.0,1,55.0,0
169,169,201010426292.0,0,201010426292.02.0,0.0,1.0,49.28,1.0,45_64,M,95.0,7.0,morning_rush,0.0,3.0,angle,incap,50.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,65.0,12.0,2.0,4,55.0,0
170,170,201010426293.0,0,201010426293.01.0,0.0,1.0,49.28,1.0,15_24,F,95.0,6.0,late_night,0.0,3.0,not_motor_vehicle,non_incap,16.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,2.0,37.0,2.0,1,55.0,0
171,171,201010426294.0,0,201010426294.01.0,0.0,1.0,49.28,1.0,15_24,M,95.0,5.0,afternoon,0.0,3.0,angle,possible,29.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,65.0,12.0,2.0,2,29.0,0
172,172,201010426294.0,0,201010426294.02.0,0.0,1.0,49.28,1.0,15_24,F,95.0,5.0,afternoon,0.0,3.0,angle,possible,29.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,64.0,6.0,2.0,1,29.0,0
173,173,201010426299.0,0,201010426299.01.0,97.0,1.0,49.28,1.0,over_65,F,95.0,6.0,afternoon_rush,0.0,3.0,rear_end,incap,21.0,1.0,3.0,roadway,2.0,0.0,2010.0,998.0,N/R,20.0,48.0,2.0,2,32.0,1
174,174,201010426299.0,0,201010426299.02.0,0.0,1.0,49.28,1.0,25_34,M,95.0,6.0,afternoon_rush,0.0,3.0,rear_end,incap,21.0,1.0,3.0,roadway,2.0,0.0,2010.0,0.0,N/R,22.0,12.0,2.0,1,32.0,0
175,175,201010426305.0,0,201010426305.01.0,0.0,1.0,298.606,1.0,45_64,F,95.0,4.0,night,0.0,1.0,rear_end,possible,27.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,29.0,6.0,2.0,2,26.0,0
176,176,201010426305.0,0,201010426305.02.0,0.0,1.0,298.606,1.0,15_24,F,95.0,4.0,night,0.0,1.0,rear_end,possible,27.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,28.0,55.0,2.0,1,26.0,0
177,177,201010426307.0,0,201010426307.01.0,0.0,1.0,27.146,1.0,15_24,F,95.0,5.0,morning_rush,0.0,1.0,rear_end,non_incap,46.0,2.0,8.0,roadway,0.0,0.0,2010.0,998.0,no_limit,29.0,35.0,2.0,1,26.0,0
178,178,201010426307.0,0,201010426307.02.0,0.0,1.0,27.146,1.0,45_64,M,95.0,5.0,morning_rush,0.0,1.0,rear_end,non_incap,46.0,2.0,8.0,roadway,0.0,0.0,2010.0,998.0,no_limit,28.0,37.0,2.0,2,26.0,0
179,179,201010426317.0,0,201010426317.01.0,98.0,1.0,27.146,1.0,25_34,M,95.0,7.0,afternoon_rush,0.0,1.0,rear_end,incap,0.0,2.0,3.0,roadway,7.0,0.0,2010.0,998.0,N/R,28.0,7.0,8.0,1,32.0,1
180,180,201010426317.0,0,201010426317.02.0,0.0,1.0,27.146,1.0,35_44,F,95.0,7.0,afternoon_rush,0.0,1.0,rear_end,incap,0.0,2.0,3.0,roadway,7.0,0.0,2010.0,998.0,N/R,29.0,12.0,8.0,2,32.0,0
181,181,201010426319.0,0,201010426319.01.0,0.0,1.0,135.73,1.0,45_64,F,95.0,4.0,afternoon,0.0,1.0,not_motor_vehicle,possible,15.0,2.0,1.0,outside_traffic,0.0,0.0,2010.0,998.0,N/R,1.0,34.0,2.0,1,32.0,0
182,182,201010426321.0,0,201010426321.01.0,0.0,1.0,27.146,1.0,45_64,M,95.0,5.0,afternoon,0.0,1.0,rear_end,possible,15.0,2.0,8.0,roadway,0.0,0.0,2010.0,998.0,N/R,20.0,98.0,8.0,1,32.0,0
183,183,201010426321.0,0,201010426321.02.0,0.0,1.0,27.146,1.0,over_65,F,95.0,5.0,afternoon,0.0,1.0,rear_end,possible,15.0,2.0,8.0,roadway,0.0,0.0,2010.0,0.0,N/R,22.0,12.0,8.0,1,32.0,0
184,184,201010426324.0,0,201010426324.01.0,0.0,1.0,107.773,1.0,15_24,F,95.0,3.0,afternoon,0.0,8.0,rear_end,possible,41.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,20.0,49.0,2.0,1,32.0,0
185,185,201010426324.0,0,201010426324.02.0,0.0,1.0,107.773,1.0,15_24,F,95.0,3.0,afternoon,0.0,8.0,rear_end,possible,41.0,2.0,1.0,roadway,0.0,0.0,2010.0,0.0,N/R,21.0,35.0,2.0,3,32.0,0
186,186,201010426324.0,0,201010426324.03.0,0.0,1.0,107.773,1.0,45_64,F,95.0,3.0,afternoon,0.0,8.0,rear_end,possible,41.0,2.0,1.0,roadway,0.0,0.0,2010.0,0.0,N/R,98.0,37.0,2.0,1,32.0,0
187,187,201010426325.0,0,201010426325.01.0,97.0,1.0,53.887,1.0,15_24,F,95.0,3.0,late_night,0.0,8.0,not_motor_vehicle,possible,4.0,2.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,1.0,48.0,2.0,1,55.0,1
188,188,201010426328.0,0,201010426328.01.0,0.0,1.0,269.434,1.0,45_64,M,95.0,6.0,afternoon_rush,0.0,8.0,not_motor_vehicle,none,50.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,13.0,12.0,2.0,1,30.0,0
189,189,201010426330.0,0,201010426330.01.0,0.0,1.0,107.773,1.0,15_24,F,95.0,3.0,afternoon_rush,0.0,8.0,not_motor_vehicle,none,39.0,2.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,7.0,35.0,2.0,1,55.0,0
190,190,201010426332.0,0,201010426332.01.0,0.0,1.0,89.853,1.0,15_24,F,95.0,2.0,afternoon_rush,0.0,1.0,head_on,possible,48.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,50.0,49.0,2.0,5,55.0,0
191,191,201010426332.0,0,201010426332.02.0,0.0,1.0,89.853,1.0,15_24,F,95.0,2.0,afternoon_rush,0.0,1.0,head_on,possible,48.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,51.0,12.0,2.0,1,32.0,0
192,192,201010426333.0,0,201010426333.01.0,0.0,1.0,269.56,1.0,45_64,M,95.0,1.0,afternoon,0.0,1.0,angle,none,35.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,45.0,54.0,9.0,3,22.0,0
193,193,201010426333.0,0,201010426333.02.0,1.0,1.0,269.56,1.0,over_65,M,95.0,1.0,afternoon,0.0,1.0,angle,none,35.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,47.0,51.0,9.0,2,22.0,1
194,194,201010426334.0,0,201010426334.01.0,0.0,1.0,89.853,1.0,35_44,M,95.0,6.0,afternoon,0.0,1.0,not_motor_vehicle,none,49.0,2.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,2.0,49.0,9.0,4,55.0,0
195,195,201010426335.0,0,201010426335.01.0,0.0,1.0,89.853,1.0,15_24,F,95.0,1.0,night,0.0,1.0,angle,none,27.0,2.0,3.0,roadway,3.0,0.0,2010.0,998.0,no_limit,46.0,35.0,2.0,3,55.0,0
196,196,201010426335.0,0,201010426335.02.0,0.0,1.0,89.853,1.0,25_34,M,95.0,1.0,night,0.0,1.0,angle,none,27.0,2.0,3.0,roadway,3.0,0.0,2010.0,998.0,no_limit,45.0,49.0,2.0,1,22.0,0
197,197,201010426336.0,0,201010426336.01.0,0.0,1.0,89.853,1.0,35_44,M,95.0,4.0,morning_rush,0.0,1.0,not_motor_vehicle,none,56.0,2.0,3.0,median,2.0,0.0,2010.0,998.0,N/R,7.0,49.0,2.0,1,55.0,0
198,198,201010426337.0,0,201010426337.01.0,0.0,1.0,89.853,1.0,35_44,F,95.0,5.0,late_night,0.0,1.0,not_motor_vehicle,none,30.0,2.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,2.0,20.0,8.0,1,55.0,0
199,199,201010426338.0,0,201010426338.01.0,0.0,1.0,89.853,1.0,15_24,M,95.0,6.0,afternoon,0.0,1.0,head_on,none,29.0,2.0,2.0,roadway,3.0,0.0,2010.0,998.0,N/R,69.0,20.0,2.0,1,32.0,0
200,200,201010426338.0,0,201010426338.02.0,97.0,1.0,89.853,1.0,45_64,M,95.0,6.0,afternoon,0.0,1.0,head_on,none,29.0,2.0,2.0,roadway,3.0,0.0,2010.0,998.0,N/R,68.0,49.0,2.0,1,55.0,1
201,201,201010426345.0,0,201010426345.01.0,5.0,1.0,27.146,1.0,15_24,F,95.0,5.0,morning_rush,0.0,1.0,head_on,incap,56.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,50.0,20.0,2.0,1,32.0,1
202,202,201010426345.0,0,201010426345.02.0,0.0,1.0,27.146,1.0,45_64,M,95.0,5.0,morning_rush,0.0,1.0,head_on,incap,56.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,N/R,51.0,23.0,2.0,1,32.0,0
203,203,201010426349.0,0,201010426349.01.0,0.0,1.0,135.73,1.0,45_64,M,95.0,3.0,morning_rush,0.0,1.0,not_motor_vehicle,none,2.0,2.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,2.0,24.0,4.0,1,55.0,0
204,204,201010426351.0,0,201010426351.01.0,0.0,1.0,147.841,1.0,15_24,F,95.0,4.0,night,0.0,3.0,not_motor_vehicle,none,55.0,2.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,7.0,32.0,1.0,1,55.0,0
205,205,201010426355.0,0,201010426355.01.0,0.0,1.0,135.73,1.0,15_24,M,95.0,1.0,morning_rush,0.0,1.0,not_motor_vehicle,none,0.0,2.0,1.0,roadside,0.0,0.0,2010.0,998.0,N/R,3.0,32.0,2.0,U/K,55.0,0
206,206,201010426362.0,0,201010426362.01.0,0.0,1.0,89.853,1.0,15_24,F,95.0,3.0,morning_rush,0.0,1.0,angle,possible,19.0,2.0,2.0,roadway,7.0,0.0,2010.0,998.0,N/R,93.0,41.0,8.0,1,21.0,0
207,207,201010426362.0,0,201010426362.02.0,97.0,1.0,89.853,1.0,45_64,M,95.0,3.0,morning_rush,0.0,1.0,angle,possible,19.0,2.0,2.0,roadway,7.0,0.0,2010.0,998.0,N/R,92.0,86.0,8.0,1,21.0,1
